"atoll_schema","site_version","site_name","fuze_site_id","site_record_id","latitude_degrees","longitude_degrees","street_address","city","county","state","zip_code","sector","azimuth","antenna_model","antenna_manufacturer","antenna_max_gain","antenna_centerline","lte_market","enodeb_id","max_power","main_propagation_model","radio_manufacturer","radio_model","extended_calculation_radius","enodeb_eutrancellfdd","channel_number","pci","antenna_h_bw","mechanical_tilt","electrical_tilt","ret","altitude_amsl","tac","cell_id","technology","band_class","trans_cell_type","site_record_name","site_number","site_code","location_name","fips_county_code","search_ring_id","peoplesoft_location_code","site_on_air_date","c_ran_hub_name","address_description","network_territory","network_market","network_sub_market","network_local_market","site_altitude_amsl","site_surveyed_altitude_amsl","site_support_structure_height","site_structure_type","temporary_site","lra_partner","network_extender_capable","spm_project_id","band_info","channel_bw","combined_cell_code","antenna_latitude","antenna_longitude","number_of_tx_antenna_ports","number_of_rx_antenna_ports","tx_record_id","xmtr_location","duplex_type","coverage_type","threshold","fcc_market_number","sum"
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","2","230",SBNHH-1D45A_PORT 6 -45_01DT_2120 ,ANDREW,"16.969999","40","025","025006","44.7712125471966",WPM_RU_AZNM_15M_AWS_052215_PHO,ALU,RRH 4x30,"29.999801161218485","025006_2_4","975","407","43.75","0","1.0","2","","6404","24",LTE,PCS,"","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B2_5MHz_975,"5","025","36.408875",-105.56996,"4","4","3870375",,,,,,3.7185002283932984E8
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","1","130",SBNHH-1D45A_PORT 6 -45_01DT_2120 ,ANDREW,"16.969999","40","025","025006","44.7712125471966",WPM_RU_AZNM_15M_AWS_052215_PHO,ALU,RRH 4x45,"29.999801161218485","025006_1_2","2125","406","43.75","0","1.0","1","","6404","12",LTE,AWS,"","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B4_15MHz_2125,"15","025","36.408875",-105.56996,"4","4","3872589",,,,,,5.539810295287302E7
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","2","230",SBNHH-1D45A_PORT 6 -45_01DT_2120 ,ANDREW,"16.969999","40","025","025006","44.7712125471966",WPM_RU_AZNM_15M_AWS_052215_PHO,ALU,RRH 4x45,"29.999801161218485","025006_2_2","2125","407","43.75","0","1.0","2","","6404","22",LTE,AWS,"","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B4_15MHz_2125,"15","025","36.408875",-105.56996,"4","4","3872590",,,,,,3.5482481233377045E8
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","1","130",SBNHH-1D45A_PORT 1 +45_02DT_0752 ,ANDREW,"13.27","40","025","025006","47.7815125038364",WPM_RU_AZNM_15M_700_052215_PHO,ALU,RRH 4x30,"29.999801161218485","025006_1","5230","406","47.5","0","2.0","2","","6404","1",LTE,"700","","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B13_10MHz_5230,"10","025","36.408875",-105.56996,"2","2","3872591",,,,,,9.880045538861272E7
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","2","230",SBNHH-1D45A_PORT 1 +45_02DT_0752 ,ANDREW,"13.27","40","025","025006","47.7815125038364",WPM_RU_AZNM_15M_700_052215_PHO,ALU,RRH 4x30,"29.999801161218485","025006_2","5230","407","47.5","0","2.0","2","","6404","2",LTE,"700","","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B13_10MHz_5230,"10","025","36.408875",-105.56996,"2","2","3872592",,,,,,4.422393764018244E8
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","1","130",SBNHH-1D45A_PORT 6 -45_01DT_2120 ,ANDREW,"16.969999","40","025","025006","40",WPM_RU_AZNM_15M_AWS_052215_PHO,ALU,RRH 4x45,"29.999801161218485","025006_1_7","67011","0","43.75","0","1.0","","","6404","17",LTE,AWS3,"","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B66_5MHz_67011,"5","025","36.408875",-105.56996,"2","2","3873698",POINT (-105.56996 36.408875),FD,,,,5.563227573319596E7
albuquerque,"2019",NM1_TAOS_VERTEX_COLT,"616449718","753391","36.408875",-105.56996,"211 Paseo Del Pueblo Norte",Taos,Taos,NM,"87571","2","230",SBNHH-1D45A_PORT 6 -45_01DT_2120 ,ANDREW,"16.969999","40","025","025006","40",WPM_RU_AZNM_15M_AWS_052215_PHO,ALU,RRH 4x45,"29.999801161218485","025006_2_7","67011","1","43.75","0","1.0","","","6404","27",LTE,AWS3,"","0006 NM1_TAOS_VERTEX_COLT (STA-2019)","0006",STA,NM1_TAOS_VERTEX_TEMP - A,"35055","15707307","560849","","",null,South Central/South East,South Central,Southwest,Albuquerque,"","6996","60.00000192","",No,"",No,"",B66_5MHz_67011,"5","025","36.408875",-105.56996,"2","2","3873699",POINT (-105.56996 36.408875),FD,,,,3.5561015362410927E8
albuquerque,"0OLD",ELP_RESLER,"676444","623525","31.837464",-106.548356,"6951 Cloudview Drive",El Paso,El Paso,TX,"79912","1","30",QS8658-3_840MHZ_02DT_PORT3 ,QUINTEL USA INC,"12.881","86","026","026339","44.8429983934679",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Ericsson,"4449","29.999801161218485","026339_1_6","2535","333","61.25","0","2.0","2","3996.19107276","6657","16",LTE,Cellular,Macro,"0339 ELP_RESLER (STA-0OLD)","0339",STA,ELP_RESLER,"48141","15457599","101719","","",null,South Central/South East,South Central,Southwest,El Paso,"3996.19107276","4001","90.00000288000001","",No,None (VZW Owned),Yes,"",B5_5MHz_2535,"5","026","31.837464",-106.548356,"4","4","3875807",,,,,,3.4602498107075113E8
albuquerque,"0OLD",ELP_RESLER,"676444","623525","31.837464",-106.548356,"6951 Cloudview Drive",El Paso,El Paso,TX,"79912","2","150",QS8658-3_840MHZ_10DT_PORT3 ,QUINTEL USA INC,"12.494","86","026","026339","44.8429983934679",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Ericsson,"4449","29.999801161218485","026339_2_6","2535","334","60.5","5","10.0","10","3996.19107276","6657","26",LTE,Cellular,Macro,"0339 ELP_RESLER (STA-0OLD)","0339",STA,ELP_RESLER,"48141","15457599","101719","","",null,South Central/South East,South Central,Southwest,El Paso,"3996.19107276","4001","90.00000288000001","",No,None (VZW Owned),Yes,"",B5_5MHz_2535,"5","026","31.837464",-106.548356,"4","4","3875808",,,,,,1.1865011509508324E8
albuquerque,"0OLD",ELP_RESLER,"676444","623525","31.837464",-106.548356,"6951 Cloudview Drive",El Paso,El Paso,TX,"79912","3","270",QS8658-3_840MHZ_05DT_PORT3 ,QUINTEL USA INC,"12.273","86","026","026339","44.8429983934679",WPM_SU_LCR_ELP_TALL_700_083016_ALB,Ericsson,"4449","29.999801161218485","026339_3_6","2535","335","61.75","6","5.0","5","3996.19107276","6657","36",LTE,Cellular,Macro,"0339 ELP_RESLER (STA-0OLD)","0339",STA,ELP_RESLER,"48141","15457599","101719","","",null,South Central/South East,South Central,Southwest,El Paso,"3996.19107276","4001","90.00000288000001","",No,None (VZW Owned),Yes,"",B5_5MHz_2535,"5","026","31.837464",-106.548356,"4","4","3875809",,,,,,1.0197667277809472E8
albuquerque,"0000",ELP_MARK_TWAIN,"1206603","756968","31.693909",-106.272916,Bill Burnett Drive,El Paso,El Paso,TX,"79928","1","65",QS8658-3_757MHZ_04DT_PORT1 ,QUINTEL USA INC,"12.498","80","026","026294","47.8",WPM_SU_ELP_LOW_700_112114_PHX,Ericsson,"4449","9.999726596675416","026294_1","5230","30","60.75","2","4.0","4","3750.00012","6657","1",LTE,"700",Macro,"0294 ELP_MARK_TWAIN (STA-0000)","0294",STA,ELP_MARK_TWAIN,"48141","","254457","04/23/2014","",null,South Central/South East,South Central,Southwest,El Paso,"3750.00012","3752","95.00000304000001",Monopole,No,None (VZW Owned),Yes,"",B13_10MHz_5230,"10","026","31.693909",-106.272916,"4","4","3878757",,,,,,2.9896168433814015E7
